"name","addr:district","longitude","latitude"
"Ravindra Hospital, Jhunjhunu","Jhunjhunu","75.3868788","28.1071102"
"Jain Nursing Home, Dholpur","Dholpur","77.8999798","26.693689899999995"
"Rawal Hospital, Jaipur","Jaipur","75.7009154","26.8715679"
"Rawat Hospital","Bikaner","73.32767850000002","28.003083899999996"
"Jain Eye Clinic and Hospital","Jaipur","75.8244556","26.909090400000004"
"Jain Fertility and Child Icu Hospital","Ajmer","74.3088385","26.0946627"
"Jain Fertility and Mother Care Hospital","Jaipur","75.7502174","26.9118613"
"Shree K.M. Memorial Jain Heart & General Hospital","Sikar","75.1452827","27.6134773"
"Ray Nursing Home","Dausa","76.3417976","26.9014919"
"Khandelwal Hospital","Jaipur","75.7945356","27.0022613"
"Panchmukhi Hanuman Chikitsa Avm Anusandhan Sanstha","Chittorgarh","74.6232808","24.880975800000005"
"Pamposh Nusing Home and Research Centre","Udaipur","73.6876855","24.5874153"
"Paliwal Eye Hospital","Jodhpur","72.9725609","26.2434182"
"Jain Children and General Hospital","Sawai Madhopur","76.3568151","26.011990299999994"
"Jain ENT Hospital, Jaipur","Jaipur","75.800187","26.8915847"
"Jain Eye Care","Alwar","76.61484360000001","27.577187599999995"
"Khandaka Hospital","Jaipur","75.7960518","26.856492899999992"
"Sita Devi Hospital","Jaipur","75.7805492","26.898156999999998"
"J.P. Orthopaedic Hospital","Udaipur","73.7111793","24.579336500000004"
"marvad hospital",NULL,"74.7686218","26.888122900000003"
"Monika Hospital","Jaipur","75.7528141","26.943498500000004"
"Keshav Hospital, Bhilwara","Bhilwara","74.64690850000001","25.364309799999997"
"Mundra Nursing Home","Sikar","75.0280876","27.8178395"
"Smt. Kesar Bai Soni Memorial Hospital","Bhilwara","74.6453036","25.325812699999997"
"Vijay Hospital and Research Centre","Dausa","76.5726377","27.041704299999996"
"MRM Choudhary Hospital and Research Center","Churu","74.9555372","28.293677300000002"
"Somvati Memorial Hospital","Jaipur","75.7970676","26.867893800000004"
"MN Hospital and Research Centre","Bikaner","73.3253002","28.027370199999996"
"Mittal Nursing Home, Kota","Kota","75.8464897","25.174358199999993"
"Sunil Nursing Home","Alwar","76.6022008","27.5508856"
"Mittal Hospital, Alwar","Alwar","76.6312207","27.5668898"
"Lakecity Hospital, Udaipur","Udaipur","73.6890322","24.610330100000002"
"Solanki Hospital","Alwar","76.6110649","27.5591713"
"S. J. Eye Hospital and Ram Rishi Laser Centre","Jodhpur","73.0075461","26.276221299999992"
"Lalgaria Hospital","Ganganagar","73.8793874","29.91795009999999"
"Govt. General Hospital, Sirohi","Sirohi","72.8591099","24.886283200000005"
"Kota Trauma Hospital","Kota","75.82564920000002","25.1630832"
"Suvi Eye Hospital","Kota","75.840117","25.151331499999998"
"Madan Parnami Memorial Hospital","Jaipur","75.8240989","26.897652299999997"
"sikar hospital and reseach institute",NULL,"75.151505","27.617569899999996"
"Jeevan Jyoti Nursing Home, Jodhpur","Jodhpur","72.9713892","26.268954800000003"
"Madhur Hospital, Dausa","Dausa","76.5706904","27.041743700000005"
"Jyoti Chest and General Hospital","Sikar","75.7692732","27.009681499999996"
"K.K Diagnostic Centre , Jaipur","Jaipur","75.8314803","26.92607329999999"
"K.C. Memorial Eye Hospital","Jaipur","75.8025286","26.913662199999997"
"Jyotirmaya Eye Hospital","Ajmer","74.3202031","26.108200600000004"
"Jyotiba Hospital","Jaipur","75.803289","26.9213178"
"Jyoti Nursing Home, Sawai Madhopur","Sawai Madhopur","76.348865","26.018534099999997"
"Jonal Hospital","Baran","76.4813789","25.105250800000004"
"Goyal Hospital and Diabetic Centre","Ganganagar","76.6388321","27.56678859999999"
"Vasundhra Hospital","Jaipur","75.8236563","26.898218"
"Jodhpur Medical and Research Centre","Jodhpur","73.0042778","26.272446499999997"
"J M D Hospital","Ajmer","74.3238589","26.104473399999993"
"Jindal Super Speciality Hospital - Bharatpur","Bharatpur","77.4779651","27.2303057"
"Dhanwantari Hospital","Jodhpur","72.9835886","26.2569612"
"Jindal Endo Laproscopic Hospital","Kota","75.8427241","25.153556599999998"
"Jhalawar Hospital and Medical College","Kota","76.1604747","24.588417199999995"
"Jindal Eye Hospital","Jaipur","75.7368386","26.899642399999994"
"Bedwal Hospital","Pali","75.6040628","28.359897199999992"
"Jha Hospital","Jaipur","75.7726796","26.9772622"
"Jhalani Eye Hospital","Alwar","76.6133456","27.574130100000005"
"S S Mahila and General Hospital","Jaipur","75.7324609","27.164995899999994"
"Goyal Heart and Medical Hospital","Sirohi","72.7917147","24.4910012"
"Eye Hospital and Phoco Centre","Bharatpur","77.4778117","27.227911999999996"
"Shubh Lakshya Children Hospital","Udaipur","73.6957888","24.575592299999997"
"Sadhana Hospital Pvt. Ltd.","Jaipur","75.7534271","26.922548599999995"
"Swami Nursing Home","Hanumangarh","75.1705926","29.106370399999996"
"Navjeevan Hospital and Truma Centre","Alwar","76.5954963","27.544028899999997"
"Shubh Hospital","Jaipur","75.7522546","26.897255199999996"
"Gopinath Hospital","Jaipur","75.8131447","26.8019159"
"Shri Shyam Hospital","Jaipur","76.1905691","27.698531"
"Shri Ram Nursing Home, Dholpur","Dholpur","77.8999074","26.6989713"
"City Hospital","Bhilwara","74.646794","25.3583574"
"Eye Cure Centre",NULL,"73.0198388","26.284914299999997"
"ESI Hospital","Bhilwara","74.6099567","25.3310384"
"General Hospital, Jalore","Jalore","72.6248738","25.344557200000004"
"Shri Ramkaran Joshi Government General Hospital","Dausa","76.3356967","26.883149599999996"
"Jindal Hospital","Ganganagar","73.88329","29.918191299999993"
"Shri Ram Hospital, Jodhpur","Jodhpur","72.9937025","26.267655400000002"
"GetWell Hospital and Research Center","Sikar","75.1500563","27.610237199999997"
"Shri Ram Dharmarth Hospital","Kota","75.8784351","25.2214389"
"Shri Om Hospital, Jaipur","Jaipur","75.9480545","26.6026633"
"Shri Pushkar Jain Hospital","Ajmer","74.8576909","26.585563699999994"
"Aditya Nursing Home & Gastro Centre","Ganganagar","73.8700072","29.927946900000002"
"Gem Hospital","Jaipur","75.75443970000002","26.8631478"
"Gem Nursing Home","Jaipur","75.7741056","26.9412715"
"Geetanjali Medical College and Hospital","Udaipur","73.731683","24.5530387"
"Shri Niddan Hospital and Hope Fertility Centre","Jaipur","75.7516202","26.897424999999995"
"Gautam Hospital and Research Center","Jaipur","75.7899821","26.909688300000003"
"GBH Americal Hospital","Udaipur","73.6957911","24.5933387"
"Get Well Nursing Home, Bikaner","Bikaner","73.3429115","28.010221100000003"
"Bhagvani devi Mohta Hospital",NULL,"75.3868784","28.637866100000004"
"Lodha Hospital and Research Centre","Pali","73.3312216","25.7740809"
"Lohani Maternity and Nursing Home","Kota","75.859905","25.1720956"
"Geeta Hospital","Dausa","76.3252249","26.899377000000005"
"Mahatma Gandhi Government Hospital","Banswara","74.4440903","23.5525986"
"Gaur Hospital","Ganganagar","73.8840993","29.918134900000002"
"Gauri Maternity Home","Kota","75.8213671","25.1299616"
"Jeevan Shri Hospital and Fertility Center","Jaipur","75.7496845","26.942990799999997"
"Kaushik Nursing Home","Ganganagar","73.86698770000001","29.922224400000005"
"Kailash Hospital and Heart Institute","Alwar","76.285914","27.880956199999996"
"M.N.Ghorawat Hospital and Research Centre","Nagaur","74.393241","27.634517399999996"
"GastroCare Hospital","Kota","75.8289269","25.160203000000003"
"M.J Hospital","Kota","75.8281034","25.1519336"
"M.D.D. Hospital","Jaipur","75.760497","26.971394999999998"
"Garg Hospital and Research Centre","Sawai Madhopur","76.3669611","25.992448600000003"
"M.J. Hospital","Bharatpur","77.504932","27.22271539999999"
"Soni Hospital","Jaipur","75.8146733","26.895780599999995"
"Padmawati Maternity and Nursing Home","Sikar","75.1443822","27.614818099999994"
"Goyal Hospital, Jaipur","Jaipur","75.8008106","26.9379927"
"Sanjeevan Hospital and Research Centre, Jodhpur","Jodhpur","73.0377466","26.2711432"
"Shri Om Sai Multi Speciality Hospital","Ganganagar","73.886223","29.900741199999985"
"Royal Eye Care and Research Centre","Jaipur","75.8339544","26.899284999999995"
"D.D. Eye Institute and Lasik Laser Vision","Kota","75.8351322","25.16188869999999"
"Aggarwal Maternity and Nursing Home","Ganganagar","73.8698304","29.925864200000007"
"Marble City Hospital","Ajmer","74.862873","26.6001539"
"Mehar Memorial Nursing Home","Alwar","76.6173205","27.570395"
"Chawla Hospital and Laparoscopy Centre","Jaipur","75.8318694","26.89957789999999"
"Sarvgya Nursing Home","Jaipur","75.7549212","26.883281400000005"
"Dr Mahendra Orthopaedic Centre","Jaipur","75.739079","26.901336699999998"
"Gangaram Bansal Superspeciality Hospital","Ganganagar","73.8857764","29.9142042"
"Gangori Hospital","Jaipur","75.8203457","26.930393399999993"
"Tulsi Dharnia Memorial Cancer Hospital","Bikaner","73.3333111","28.015411599999997"
"Ganadhipati Purushottam Shekhawati Hospital and Research Center","Jaipur","75.7773485","26.959981099999997"
"Madhuri Hospital","Alwar","76.6093115","27.5563601"
"Rajkiya Chikitsalya, Hanumangarh","Hanumangarh","74.3000476","29.620673199999995"
"Shri Dadu Hospital and Research Center","Jaipur","75.2439304","26.8747366"
"Goyal Endoscopy Surgery and Research Centre Pvt. Ltd.","Kota","75.8264988","25.1453987"
"Government Satellite Hospital","Bhilwara","74.9180071","25.614809799999996"
"Government Y.N Hospital","Ajmer","74.8611451","26.581729599999992"
"Shree Sanwaliaji Government General Hospital","Chittorgarh","74.61809","24.870689600000002"
"Girdhar Hospital and Research Centre","Jaipur","75.8131608","26.845467499999994"
"Government Bangar Hospital","Pali","73.3308555","25.793967399999993"
"Gopinath Hospital, Alwar","Alwar","76.8395752","28.2133545"
"Government B.D.K Hospital-Jhun Jhunu","Jhunjhunu","75.3946745","28.116644199999993"
"Gupta Hospital, Bharatpur","Bharatpur","77.50778050000001","27.2094951"
"Porwal Nursing Home","Ajmer","74.6391419","26.436934699999995"
"Global Advanced Ent Surgery Centre","Jaipur","75.8037262","26.889591999999997"
"Goyal Eye Hospital and Research Centre","Pali","73.3400481","25.774496400000004"
"Ghiya Hospital","Jaipur","75.8101729","26.8467981"
"Gupta Dental Clinic and Perio Surgery Hospital","Jaipur","75.79622940000002","26.873521199999992"
"Ginni Devi Memorial Hospital","Jaipur","75.7695696","26.850260799999997"
"Gett Hospital","Hanumangarh","74.3228303","29.576954999999995"
"Gupta Hospital","Jaipur","75.803289","26.943469600000004"
"Gahlot Nursing Home","Tonk","75.7853577","26.173967200000003"
"Gupta Hospital and Diagnostic Centre Jaipur","Jaipur","75.7679455","26.851612899999996"
"Gupta Eye Hospital, Hanumangarh","Hanumangarh","74.45861850000001","29.7908752"
"Gupta Fracture Clinic and Spine Centre","Jaipur","75.7938503","26.854544300000004"
"Gujarat Hospital, Sirohi","Sirohi","72.86108","24.878405600000004"
"Gulati Children Hospital","Alwar","76.8395215","28.212234199999994"
"Gupta Child andGenral","Jaipur","75.74207420000002","26.9112107"
"Gupta Chest And General Hospital","Jaipur","75.7600585","26.943101400000003"
"Goyal Hospital, Udaipur","Udaipur","73.7208018","24.5647263"
"Goyal Hospital and Emergency Care Centre","Baran","76.5030894","25.102395699999995"
"Kota Stone Mariam Hospital","Kota","75.9510183","24.649821899999992"
"Sanjeevani Hospital, Sirohi","Sirohi","72.8577661","24.876958999999996"
"Gupta Hospital and Fertility Centre","Bhilwara","74.6248215","25.346716699999998"
"Durgapura Hospital","Jaipur","75.7938087","26.8461836"
"Triveni Hospital and Research Center","Udaipur","73.6884114","24.6118024"
"Toshniwa Hospital","Jodhpur","72.97049400000002","26.2610456"
"Shree Siddhi Vinayak Hospital and Heart Care Centre, Bhilwara","Bhilwara","74.6584028","25.3436212"
"Shree Narayan Chikitsalay","Jaipur","75.78989130000001","26.853508200000004"
"Shreeji Urology and Laproscopy Hospital","Udaipur","73.6966673","24.5951669"
"Shri Asharam Memorial Navjeevan Hospital","Nagaur","73.7244992","27.203594600000002"
"Shri Brij Fracture Hospital","Jaipur","75.7505755","26.9429962"
"Shri Govind Dev Ji Maharaj Chikitsa and Swastha Sanstha","Alwar","76.6075963","27.546819399999993"
"Shri Krishna Hospital, Dausa","Dausa","76.3363767","26.870532899999997"
"Shri Hospital","Jaipur","75.8270252","26.847523199999994"
"Shri Maheshwari Hospital and Research Centre","Jaisalmer","70.9438437","26.9066938"
"Rathi Hospital","Bhilwara","74.6407606","25.349461899999994"
"Rastogi Hospital and Maternity Home","Bharatpur","77.4895032","27.23172"
"Rajkumar Madanlal Kedia Charitable Eye Hospital","Jhunjhunu","75.6434084","28.24067519999999"
"Marudhar Hospital","Jaipur","75.7463547","26.926957199999997"
"Ladli Hospital and Diagnostic Centre","Ajmer","74.7341444","26.298213499999996"
"Ram Avtar Eye Hospital and Glaucoma Pavilion","Jaipur","75.8242251","26.89272"
"Sambhar Salt Hospital","Jaipur","75.1907288","26.908236500000005"
"Community Health Centre","Jhalawar","76.2358773","24.2884782"
"Rathi Hospital, Kishangarh","Ajmer","74.845558","26.581554399999998"
"Ram Snehi Hospital","Bhilwara","74.64388940000002","25.349424299999995"
"Ramdev Hospital","Jodhpur","72.9967502","26.272414100000002"
"Rama Krishna Multispeciality Hospital and Research Centre","Kota","75.850811","25.1526"
"Samar Hospital and Research Institute","Udaipur","73.7221268","24.5826927"
"Samarth Nursing Home and Research Centre","Kota","75.8373249","25.138343899999995"
"Ram Janki Memorial Vijayvergia Hospital","Jaipur","75.827457","26.84706609999999"
"Sanchetee Hospital and Cancer Institute","Jodhpur","72.98732490000002","26.27239"
"Vyas Eye Care Center","Bikaner","73.3275671","28.003968000000004"
"Sania Hospital","Alwar","76.6335064","27.566959199999996"
"Sanjeevane Hospital","Jaipur","76.1919853","27.699530799999998"
"Rohit Hospital Pvt Ltd","Dausa","76.8545652","27.1573851"
"Sanjeevani Hospital, Chittorgarh","Chittorgarh","74.6247767","24.88561139999999"
"Rohilla Nursing Home","Churu","75.3802644","28.634248799999998"
"Retina Care Foundation and Eye Hospital","Jaipur","75.79438","26.869162499999998"
"Roma Nursing Home","Jaipur","75.7452894","26.892304000000003"
"Sanjeevni Hospital, Bharatpur","Bharatpur","77.4876465","27.232199399999995"
"Dr.Mehta's Dignostic Clinic","Jaipur","75.8207528","26.896764799999996"
"Ruchika Nursing Home Fertility and Research Centre","Sikar","75.1510405","27.610224400000003"
"Dr.Mamodias Proctology and IRC Centre","Jaipur","75.8233532","26.897082899999997"
"Dr.Maurya Eye Hospital","Ajmer","74.3042251","26.090106299999995"
"S K Ramchandani Orthopaedic Hospital","Kota","75.8498623","25.148301899999996"
"Sharma Hospital and Research Centre","Bhilwara","74.6432081","25.3465761"
"Dr.Kothari's Eye Hospital","Udaipur","73.6937933","24.565837400000003"
"Dr.Khandelwal Eye Centre","Bharatpur","77.5075605","27.219630199999994"
"Dr.Kanchan Agarwal Hospital","Udaipur","73.6953999","24.5907366"
"S N Pareek Memorial Hospital","Kota","75.8348144","25.151782"
"S. B. Mittal Memorial Heart and Critical Care Hospital","Sikar","75.1510128","27.610480999999996"
"Laganshah Memorial Hospital and Research Centre","Nagaur","74.7339955","27.043867499999998"
"Sidhu Hospital","Hanumangarh","74.77568780000001","29.182514999999995"
"Kshitij Hospital and Medical Research Centre","Jaipur","75.7471061","26.882327800000002"
"Laddha Hospital","Banswara","74.4518888","23.5503759"
"S. Mission Hospital","Banswara","74.4532277","23.552946899999995"
"Krishna Ram Hospital and Research Centre","Jaipur","75.8003439","26.871086799999993"
"Krishna Mother and Child Hospital","Jaipur","75.7429527","26.945213899999995"
"Government Hospital","Ganganagar","73.9031787","29.317117699999994"
"Krishna Clinic and Nursing Home","Jaipur","75.7971467","26.945574899999997"
"Kshetrapal Nursing Home And Dental Hospital","Kota","75.8544937","25.198538999999997"
"Krishna Hospital, Bhilwara","Bhilwara","74.6454075","25.3563105"
"Surinder Nursing Home","Jaipur","75.9558321","27.3869241"
"Kothari Child Care Hospital","Banswara","74.4411492","23.5559032"
"Om Hospital","Kota","75.8517431","25.153390299999998"
"Neetan Hospital and Clinic","Bharatpur","77.5003414","27.227077599999998"
"Diwakar Orthopedic and General Hospital","Jaipur","75.7896405","26.937294500000004"
"Rajdadiji Hospital","Jodhpur","73.0227394","26.2884853"
"Aastha Kidney Hospital","Ganganagar","73.8822399","29.9192747"
"Saptgirishwar Heart and Medical Hospital","Pali","73.0855038","25.147257399999997"
"Noon Hospital and Research Centre","Jhalawar","75.87518830000002","24.4144713"
"Tara Mahendra Hospital and fracture Clinic","Bharatpur","77.4964294","27.21084159999999"
"Dhanesh Hospital","Alwar","76.6215625","27.568477900000005"
"Chhoti Devi Memorial Hospital","Jaipur","75.7273945","27.1433081"
"Rajat Maternity and General Hospital","Jaipur","75.7236005","26.922984699999997"
"Dwarka Orthopaedic and Trauma Hospital","Jaipur","75.765447","26.898274200000007"
"Aachal Hospital","Ganganagar","73.8861479","29.91448790000001"
"Barala Hospital and Research Centre","Jaipur","75.72985540000002","27.1433129"
"Dr Agarwals Eye Hospital","Jaipur","75.7908113","26.9080954"
"Agarwal Hospital and Fertility Research Centre","Jaipur","75.7438412","26.89738609999999"
"Kausha Maternity Home and Hospital","Dausa","76.3410068","26.901283299999996"
"Manju Hospital","Alwar","76.6333743","27.5610802"
"Deshbandhu E.N.T. Hospital","Jaipur","75.7565609","26.859874499999997"
"Chakshu Hospital","Jodhpur","73.0183487","26.292659899999997"
"Ajmer Hospital","Ajmer","74.6378651","26.4748311"
"Bagree Hospital and Research Centre","Jaipur","75.7446559","26.9699057"
"Nirmala Hospital and Research Center","Jaipur","75.8023066","26.909883299999997"
"Kiran Hospital","Bhilwara","74.6436077","25.357642399999996"
"Raj Hospital, Nagaur","Nagaur","74.4039959","27.6414344"
"Raj Khurana Memorial Hospital","Jaipur","75.8260462","26.89725279999999"
"Pragati Hospital, Alwar","Alwar","76.6132759","27.587429299999997"
"Dr. Khabya Heart Care and General Hospital","Chittorgarh","74.6211429","24.8792159"
"Vineeta Nursing Home","Karauli","77.0312767","26.732754400000005"
"Kcj Diagnostic and Research Center","Jaipur","75.8130455","26.9059822"
"Rajasthan Nursing Home","Jaipur","75.7245111","27.159252099999996"
